product,date,title,rating,body
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 22, 2020",Noise canceling differences,4.0,The earphones are really nice. The only issue i have is that noise canceling is selective. You can still pick up traffic noise and still also pick up some nouse range. Compared to bose the noise canceling is better with bose.The sound is really good. It all depends what you want them for.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 5, 2019",Donj't miss the wires!,5.0,"Replaced my Bose IC20 for these ones.The Sony are not quite as comfortable as the Bose but close enough. I had to buy a new set since the wires on the Bose were worn out really bad from several years of frequent use. Wires wearing out shouldn't be an issue with these ones...I like the app that come with these headphones and I can really chose the sound settings that best fit what I' listening to.I also like how the you can skip songs on Spotify just by tapping on the right ear.So far, don't miss the IC20 so much. I'll see how well the noise cancelling compares with the IC20 in a few weeks when I hop on a plane again.I think the sound quality was perhaps a little better on the IC20 in my opinion.One last cool feature and maybe I'm just stupid since I'm new to wireless headphones but the fact that they can charge while they are in their case even if the case isn't connected to a charger is a very convenient feature."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 31, 2020","Better off with something else (!? No , not Airpods)",3.0,"Pros: Good looking , touch control is very responsive, Great ANC , Sounds OkCons: It doesn’t fit so well , included rubbers are bad , the case is HUGE , battery life is bad , DSEE HX was the most promising feature to me but it was disappointing, it makes music sound weird with artifacts . Connection wasn’t solid, had to switch to SBC but the sound quality wasn’t as good . They have so many useless features ."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on June 4, 2020","Not a fan, there are better options in the market",3.0,"I like:- build quality- sound is finedon't like:- case shape: it has no flat bottom, so it can't be put vertically- earbuds shape: too large, not very comfy- hear-through mode sucks, it's a common issue with all earbuds.I ended up getting Jabra Elite 75t that fixes 2 out of 3 of my issues with Sony earbuds."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 9, 2019","Good, but not as good as the majority of youtube reviewers claim",4.0,"Sound quality not as good as the best in ear monitors at this price. For this reason I did not give them 5 stars. But noise cancelling is good for this type of headphone. Battery life so far is very good, I hope it lasts. Still prefer the over ear noise cancelling Sonys better for around the house , but can't beat these when you are on the go."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 15, 2020",Don't stay in ear,2.0,"- Premium built- superb sound quality- Great battery life- Noise canceling is awesomeI had the same problem with the Jabra Elite 65t. The design of these headphones is probobly the problem. They don't stay in your ear like conventional wired headphones do. Thus, they loose grip over time. I have to twist them back in all the time. This is annoying."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 3, 2021",Horrible battery life.,1.0,Second day of testing them. Batterh dropped from 100 percent to 50 percent to 20% within a hour of mid volume play back.Very disappointed considered how much I paid for these earbuds.Ordered a replacement hoping it's just these pairs that's the problemCrossing my fingers
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 18, 2020",Issues with the connection & sound syncing between buds,4.0,"Best noise cancelling earbuds on the market, But I've had several issues with the connection,  and sound syncing between buds  (I have to put 1 back in the case and take it out again). The earbuds can't connect to 2 devices at the same time and switch between them, so its a hassle to disconnect and reconnect all the time."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 6, 2021",Excellent earbuds,4.0,"I gave this 4/5 only because I couldn't get them to fit securely, but this is a common issue I have with ear buds.  I was hoping to get lucky as several reviews commented on great fit.  For myself, I think I need the ""shark fin"" style to get a secure fit.I wish these fit securely because they are the best buds I've heard with amazing features (like sensing what you're doing and where to adjust noise cancelling).  They sound great and the noise cancelling is the best I've experienced in a bud.Nice case. Nice looking earbuds.  Nice mini touchpad controls.  Excellent value (Apple and Bose are 50% more for similar)If they fit me securely, I would have given them 6/5 stars."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 13, 2020",Arrived with cosmetic damage and a deep cut.,3.0,"Bought it from Amazon Warehouse Deals. Product Label ""as Used-Like New"", Description as just ""New and in original Pristine Package.""The product arrived with several cosmetic damage and imperfections on top, including one of the biggest cuts I have ever seen. It is deep too as if made by a sharp object. The product Box seems to have been wet and was smudged. It is nowhere close to what's described on the product page. At best it should be ""Used-Very Good"" and not ""Mint/pristine"" or at least it should have mentioned all the bruises, cuts, and imperfections on the product description. It was very unclear and borderline deceiving.I even bought a silicon case to put the Charging Case in, but because it arrived damaged, sadly I saw no point in the protection case at all, the irony.Overall very disappointed with the condition it arrived as, being a Gift for Christmas and all. Returned."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 4, 2020","Good, Just not at their price",2.0,"The price of these in a market that is pretty saturated would give one the impression that they will be stand out amazing. and that's what alot of the reviews online say. They are OK, the sound quality is quite good but there is a weird bug where they stop playing music and struggle to keep paired. alot of this would be acceptable in 60 dollar headphones but at this price one would hope the kinks are worked out."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 3, 2020",Portable Noise Cancellation,4.0,Arrived quickly. Noise cancellation and sound quality seem to be very good. Have not had the opportunity to try out on an airplane yet which was the main purpose of purchase. Portable =good but case could be improved with designated space/ compartment to put the charging cable.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 28, 2020",SOUND QUALITY IS KING!,5.0,"I have a fairly extensive home headphone setup, with DAC and Amp, so sound quality is the most important thing to me. These have it. 10/10. I came from a set of Jaybirds and it's not even close, those got returned.Noise-cancelling works very well, I'm happy, and impressed. There is some noise that gets through but I would say it is 80% effective hence the 4-star rating in that regard, but overall it is good enough for me to be completely satisfied. I haven't had the battery life provide any limitation for me. Fit is perfect."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 10, 2021",Top Notch Quality!,5.0,I love this product. It arrived brand-new in unopened box and as advertised.Sound quality10/10Noise cancellation 10/10Quality build 10/10Battery life 10/10Looks & feel.10/10Alot of accessories 10/10.You really can't go wrong with this product it was built to last and would recommend to anyone!!!Tat first reading the reviews I wasn't sure im.so glad a took a chance and purchased as I'm very satisfied customer. Now my next purchase are the Sony WF-1000XM4/B over the ear headphones.Cheers and I hope this helps.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 7, 2020",Great headphones!,5.0,Great noise cancelling and many flexible settings can be done through the app.One thing to consider is its size which might not fit some people's ears nicely so you'll have to find the best ear tips for yourself.It also makes a beep sound whenever it switches between noise cancelling levels if you have adaptive noise cancelling turned on....hope Sony can remove that from their SW since it can become annoying after a while if you need to switch between moving around and standing still a lot
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 4, 2020",Bad ear fitting,4.0,Amazing sound. But noise cancellation is not even close to okThe headphones lose one star for their bad ergonomic in your ears.. They just fall off regardless what you do.. May be my ears but cheap items are more secure than this SonyToo bad for the design.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 24, 2020",Awesome purchase,5.0,"I spent a month researching which set of wireless earbuds to go with and settled in these. I couldn't be happier with them. Great sound, good fit, and good quality all around. There's an app for these as well that allows you to customize the controls, adjust settings, etc. Definitely worth picking up."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 2, 2020",Be aware of what you’re going to use the headphones for,4.0,"The headphone noise cancellation is absolutely amazing, one of the best earbuds with noise canceling. Battery life is also great and can last easily a whole day of use. But this earbud isn’t perfect, for example the earbuds can come out of the ear quite easily if you’re running, jumping, etc. Not really comfortable to wear for long periods of time, the case for the earbuds are almost twice the size of Airpods Gen 2. I’ve heard people say there’s some noise in the background after a couple of weeks of use, I’ve had these earbuds for 2-3 months and they’re completely normal. When you start cranking up the volume past the half way mark, there is a little like noise but if you listen to it with normal volume level, the earbuds are going to be fine. Overall a pretty good product, would recommend."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 11, 2020",Okay Bluetooth headphones (not the best),3.0,"Overall, I would say that they’re okay ear phones. Definitely better ones out there if you can sacrifice the noise cancellation - I’ve had some noise isolating earbuds that did the job just as well.Pros- sound quality is good- they don’t leak too much sound out (starts leaking some sound past the half-volume mark)- noise cancelation is good- functionality is goodCons- Bluetooth connection is sub-par at best. Headphones cut out once in a while and it gets annoying (currently have the iPhone)- not the best fitting headphones. They sometimes slide out of your ears. I tried with multiple different ear-pieces but nothing seems to help much- not water resistant- case is bulky and does not offer wireless charging"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 25, 2020","The headphones will decide when you get to listen to music for you, never when you want.",1.0,"The sound quality is fine, nothing to write home about, but the interface is awful. The headphones will distort and crackle at the hint of movement, and one of the buds will randomly turn off and remain unresponsive until put back into the case.You will not have more than 30 minutes of music before you have to fiddle with the headphones."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 16, 2019",Great over all. Zero buyers remorse.,5.0,"Great sound cancellation! Switching between modes while having audio play near by shows just how cancels it completely. Ambient sound mode is cool as long as you arent already listening to anything, but its unfortunate you cant turn up the surroundings louder than what they are (only reason why i took a star off sound). I find its only as loud as listening normally would be.Sound quality is great, absolutely love it and bass is fairly good too for earbuds. They connect seamlessly, and can be used singularly just as easy.Battery life is great, especially if you use one at a time. I have charged it maybe 2 or 3 times in the past 2 months with occasional use.I would definately buy these again, or another pair of the same line from sony if they were made waterproof!"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on June 22, 2020",Have Problems,3.0,"I'll go straight to the problems.Earbuds are relatively light BUT the size is just TOOO BIGGG. It's annoying and uncomfortable to wear them to perform any kind of sports or exercise. Sometimes EVEN a quick walk might feel disrupted. They also go deeply into your ear in order to stay fit and block noise. It's fine, but it's just not that comfortable overall. HUGE wind noise if you use them outside with ANC or transparency mode on.(Sony |Headphones Connect) APP connection problem. Many times, with my earbuds out from my case, even playing music, the app just won’t recognize and connect. I have to put them in and out again or few times to connect properly. Lastly, the passive noise block is already great enough to let u listen music comfortably at medium volume. ANC does not provide that much of value as it sounds like, unless you consistently on a plane or near a construction site."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on April 30, 2020",HIGH PITCH RING AFTER A WEEK,1.0,"Developed a high pitch ring after ONE week of using them. They don't stop transmitting if there not in the case. So you have to carry your case all the time. They should go into sleep or turn off. But no.This is my honest review, I bought these with my own money hahaha"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 12, 2020",Connection issues,3.0,I really wanted to like these earbuds the sounds quality is great its very comfortable the battery life is incredible but the earbuds would loose connection constantly no matter what device i was connected too either one earbud would disconnect randomly and reconnect
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 12, 2020",Fit and Bluetooth,3.0,"I really want to love these buds, but there some annoying consPro:- Good sound quality and NCCon:- FIT:  I have greasy ears and none of the included tips can keep it in place for extended period of time.  Anything more active than going for a walk, the tip would fall out of my ears. I owned other wireless in-ear earbud before and this is the only pair with this issue. Only the expensive comply tips works, but they are expensive and breaks.- Bluetooth: I am trying to use these buds to replace QC35ii for home office and I really miss multipoint."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 11, 2021","Great, stylish earbuds.",5.0,Bought it to replace a XM3 Sony Headphone which I personally found too cumbersome. Pairs easily with our IMac and iPads. Controls are easy to understand and set up. Beautifully designed.Having difficulty pairing with a Maestro 22-BTR adaptor.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 28, 2020","Noice cancellation not effective, low volume.",1.0,"My Bose QC20 (wired) can do much better in ANC. The big brother WH1000XM3 is 2,000 miles ahead. Very low volume - tested it with my Cyan N3 and Shanlng M1 DAPs at max volume and still not loud enough compared with my QC20 and 1More Quad (wired). I may have a defective unit because it is refurbished."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 8, 2020","Good noise cancelling in loud environements, useful adaptive features.",5.0,"The noise cancelling is superb, even in very loud dynamic environments where the level, source and pitch of background noise is always changing. The pass through modes allow you to focus on the sound around you if you need to hear someone talking to you or are trying to listen for something. And the adaptive sound control modes are excellent, very responsive, and super convenient once you set them up correctly with locations and different movement behaviours. Lots of customization, amazing bass and a great sound stage packed into a very small form factor, with loads of battery life and super fast charging. Also havent had any trouble using it in below 0C weather so far."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 27, 2019",Great sound and great noise cancelling in a very small package.,4.0,"Delivery: It took 6-weeks to get delivery.Sound: I like to walk with music. The sound is very good, nice and clear. But the sound of my own feet (vibration?) seems to drown the music out.Noise Cancelling: Surprisingly good.Battery Life: Must be very good as I have not drained them yet.None of the provided ear plugs is a good fit for my small ears."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 27, 2021",I dont care who you are:  impossible to use while walking,2.0,"I am warning you, I should have listened.It's super uncomfortable because it is IMPOSSIBLE to walk with these on!! I dont care who you are. It WILL fall from your head as soon as you start moving around.TRUST US!!  DONT BUY THIS ONE."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 12, 2020",Dont buy,1.0,Its the worst Bluetooth device I ever bought. Keeps on disconnecting while we are on call. Not worth for the priceUpdate after 3 months- this is a real crap. It keeps on disconnecting and battery draining of after 2 hrs of use. Please dont buy this
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on June 17, 2020",The fit,3.0,I really wanted to enjoy this earbud set however it took me trying five different earbud sets to get the ones that don't follow simply in seconds just sitting still. I finally found the size that suited best however they still fall out and if you want to watch  or listen to something while you are eating there is a good likelihood that they will fall out and hopefully not into your dish. Other than that they do work very well however I did not find them comfortable to wear for a long time. They sound pristine when they are in tight but you don't want to force them in so much.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on April 13, 2021","Great for music and pod cast, ok for calls",4.0,"Great sound quality for listening to Spotify, Sirius and other music channels, voice quality is great in podcast, noise cancellation very good, for cell phone calls, both sides sometimes do not hear well, base excellent. App is very good, lots of choices and capability to switch tapping designations. Wished it had automatic voice recognition to lower and let voice of someone talking to you to go through. Build quality is excellent."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on June 29, 2020","good noise cancelling , sound a little bit colder , but still good for blouetooth",4.0,Noice cancelling is really good !passive isolation is soso and the fit too is soso.Sound is a little bit more « flat and cold «So if they fit you they are great for noise cancellation abdif you value sound quality go with momentum
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 11, 2020",Gets better over time,5.0,"Originally when I first got these earbuds there were some minor annoyances, like the volume getting stuck at a low level when connecting to a PC instead of a phone, but after the latest firmware update, these issues were fixed. They even added new features, like being able to customise the function of the touchpad on the earbuds, so I can now control the volume from the earbuds directly, without using the phone app.Regarding the noise cancellation: be sure to try out all the included earbud tips. I found that the noise cancellation got way better after I switched to the large-sized tips."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 7, 2019",Spend the money,5.0,Pretty much the best ear pods I’ve ever used. They stay in without any trouble and sound is amazing.  Rarely need to have the volume higher than 50-60%Not sure why people say they’re not good for the gym. Maybe I’m not going hard enough but I don’t know anyone that sweats in their ears.Someone also complained that they turn off when you take them out and they won’t turn back on.  1. It’s a setting you can turn on or off. 2. Mine turn back on with a tap or hold. Maybe a 5-10 second inconvenience but I prefer that over draining the battery.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 17, 2019","Not a good fit, poor noise cancellation",3.0,"Excellent sound quality, but really too big in my ear. The active noise cancellation is not working well enough to justify the purchase. I don't understand all the positive review about this model over the internet. I returned mine."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 20, 2021","Good quality, bad software",3.0,"Very good noice cancellation, good battery life. The only problem I had was that, I am using a samsung phone, and the headphone constantly lost connections with the phone after about 1 hour of usage, almost every single time. It bothered me a lot. I asked my friend with the Sony phone, they say they have the problem, too. And for Apple users is all the same. If you are looking for stable connection, I do not recommend you this headphone."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on June 22, 2020",Best Noise Cancelling Earbuds in the market,5.0,"THIS IS THE BEST WIRELESS NOISE CANCELLING EARBUDS. The sound quality is great and you can customize almost anything once you download the app. Only problem is when you lie down, sometimes the audio can cut it and out momentarily. Other than that I’ve had no problem using this."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 4, 2020",The good and the bad,3.0,Excellent ear buds for noise cancelling. Awesome sound quality. Crappy for phone calls. Worth it if main purpose is excellent quality sound. All of the ear cushions kinda suck tho. May have to upgrade to better aftermarket ones
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 1, 2019",Great little buds with big sound.,5.0,"These little buds definitely pack a punch. They sound amazing and have the clarity of overhead earphones. Along with noise cancellation a very good equalizer app and numerous other features, these are definitely my favourite headphones. I would definitely recommend these to anyone. Two thumps up lol👍👍"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on August 31, 2020",Impressed,5.0,"These earbuds are pretty great. Tes they are not as good as noise cancelling as over ear headphones but they seal tight and cancel out a ton of sound. Even with the noise cancelling off they passively block tons of sound. I have to turn on the ""hear through"" mode to be able to hear someone talking next to me.Sound quality is clean and crisp. I went from Bose sound sport to these and am not going back!They come with 6 different ear tips so that you can find the best fit."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 21, 2021",Terrible Bluetooth Connection. Bad for Voice calls.,1.0,Bluetooth would not connect to laptop. On voice calls there was a 1 sec. delay between the left and right ear. Right ear beeped and turned off repeatedly. The sound quality was great when they worked but the Bluetooth connection was so terrible it was not worth it.I did a lot of online research before purchasing and thought I was going to be purchasing a high quality product. I was able to return but it costed $20 in return shipping fees. Overall very disappointed. Will not be purchasing Sony headphones again.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 23, 2019",Sound quality not as great as it is claimed to be,3.0,"These for ANC are great... But for sound quality i am sorry... My 1MORE True Wireless(1/3rd the price) and my BOSE Soundsports both sounded much better than these considering the 300$ price tag.. I was expecting much better sound quality for the price tag to be honest... I know that sound quality may be subjective to a lot of people but these were a total dissapointment compared to the BOSE... Maybe i am just too used to the BOSE soundstage.... Not sure... Suund was flat, bass was virtually non-existant and loudness left much to be desired...."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on March 4, 2021",BATTERY LIFE ON USED HEADPHONES,2.0,"I liked the sound. Very good for in ear plugs.Noise cancelling is pretty poor.You need the over ear model for good NC.I bought these used on Amazon.The battery life, as it turns out, is terrible.I'm quite sure they were very used by the time I got them.No warning about that.So buyer beware.Therefore the 2 star rating."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 30, 2020",Je les aime bien,5.0,Je les adore et ils fonctionnent à merveille avec Alexa. Bonne durée pour la batterie. Les écouteurs sont un peu gros mais cela n'est pas nuisible. Plusieurs adapteurs pour les oreilles. Application simple à utiliser. Heureux de mon achat.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 15, 2020",Don't buy if you plan to use it with helmet,2.0,"The tap function on the right earphone is stupid. You can control the tap functions in the app but you can't disable the hold mode on the right earphone. It was designed to pause the music but when you wear a helmet in biking or skiing, the helmet will pressure on the earphone so you don't hear anything. If you turn your head around, the helmet may not touch the phone so suddenly you hear the sound from right earphone. It's just a bad design."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 17, 2020",Unreliable Connection and Limited Function,2.0,"The headphones were great for the first few days! I had no complaints, the sound is great and the noise cancellation is excellent. However, a few days after I bought them, the right headphone stopped working. Completely stopped working. It wasn't charging or connecting to the application on my phone. The other issue I had was that it was only compatible with my phone. I couldn't connect them to my laptop (I know that's not the end of the world, but for the price I was paying I was hoping they would be more versatile)."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 5, 2020",terrible battery life,1.0,Lots of good can be said .. but I really thought when it said 6 hours of battery life off a full charge it meant 6 hours and not 2 to 3 before and annoying voice starts chirping low batteryAnd this is week one.. I can imagine the battery life getting worse.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 27, 2020",Not the greatest,3.0,I say not the greatest not because of the noise cancellation - which works good.  (notice I did not say it worked great)But because they keep slipping / popping out of my ears. :(
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 6, 2020",Better sound and ear fit then Sony,3.0,Bose has a better definition of the music sound then Sony wf-1000xm3 and the fit on the Bose are much more comfortable and stable. With the Sony i was always ajusting them affecting the sound separation. Much happyer now to have return the Sony.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 15, 2020","Not bad, but get it on sale",4.0,Noise cancelling weaker than headset xm3 but that's expected. Have a tendency to amplify contact noises if your hoodie made contact against the earpods. Not exactly comfortable for wearing for a long period of time. (my ears starts to get uncomfortable after 1 hour) Overall sound quality is good enough.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 25, 2019",Good pair of earphones!,5.0,"Have had them for a month now, and they seem great so far. Occasional sound drops, but those are few and far between. I’m no expert, but I think the sound quality is perfectly fine."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 2, 2020",Excellent,5.0,"I spent alot of time toying between these and Airpod Pro, but decided to go for these because I have an andriod and I am not disappointed. I use these for work, play and exercise.The noise cancelling is very good with excellent quality on calls. They were easy to connect, and pair seamlessly with all my devices.I am very happy with the purchase"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 4, 2019",Fit may be an issue,4.0,"Great sound and features.  Comfortable but I just couldn’t get a tight seal with them, particularly in my left ear.  The left always get like it was going to fall out.  This despite a large array of tips provided by Sony.  Perhaps the kidney shape is the cause.  I tried a Set of Comply Tips I use on a set of Sennheiser True Wireless and even though they work well on the Sennheiser they did not rectify the issue with the Sony.  A shame because this issue aside they were extremely good."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 9, 2020",Not suitable for (all?) Video Conference Meetings,2.0,Bought to use on Zoom etc meeting with iPad. As soon as you turn them on the sound or video on your meeting drops. Also tried on another platform. Read on user forums that it uses the same “frequency” (for lack of a more technical term). A lot of $ spent to find them not suitable.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on August 31, 2019",Uncomfortable,3.0,"These are very god earbuds with quality sound, however, they are not comfortable to wear.If you plan on Working out with these you will be disappointed, they don't secure well in ear and fall off easily.These are not sweat proof either, not water resistance."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on September 10, 2019",They’re big,3.0,They wouldn’t fit in my ear and kept falling out. They stuck out really far as well. The noise cancelling wasn’t nearly as good as reviewers claimed.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on February 22, 2021",About the best N/C earbuds with great sound. Worth it easily!,5.0,"These are right up there among the best n/c earbuds! Comfortable, great sound.  Don't expect them to nullify the diesel engine running beside you, but it's MUCH quieter and comfort to my ears"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on April 6, 2021",Great - Noise Cancellation is a little EXAGGARATED (doesn't work in the gym).,2.0,"I bought these A couple Months ago. They were great at first, but now it can't even hold a charge - both case and headphones rendering the product USELESS after a few months. Now the charging case is always red (never changes) and the headphones can't hold a battery charge. Complaints are also noise cancellation is exaggerated and the active noise software doesn't seem good. Toggles on/off at improper times. I give it a 3.8/5 for the money."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 30, 2020",Call quality is poor and fitting is a big issue,3.0,"Everything is great but they are worst in fitting. They come off quite often from my ears. If I want to pick up something of the ground, they pop out from my ears. This one flaw has made my experience terrible.One more low point: the call quality is never good. I have often taken off these earbuds when I have received a call because of the poor quality."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 20, 2020",Sony crushes all truly wireless headphones,5.0,I've tried many different headphones from the Cambridge Melomania 1's to the Klipsh.... The Sony's crush all of them. Sound quality is phenomenal. It's a night and day difference.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on October 24, 2020",Very comfortable,5.0,I was surprised by the comfort and sound quality of this headset. I have several other types and brands of headphones and headsets at similar or higher price points but this is now my go to headphone for listening music. The noise cancellation works very well and it does improve the sound quality of music by cutting out ambient sounds.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 1, 2021","Good earbuds, disappointing battery life",3.0,"Likes: Good sound quality, Easy to connect, Good Noise CancellationDislikes: Not the most comfortable earbuds, it doesn't get that loud, horrible, I mean terrible battery life. Only lasted me about 2 hour from full charge!"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 6, 2020",Too heavy,3.0,"These are great but are too big for my girlfriend.  It’s not that she couldn’t find the right earbud - they are so heavy that when she leans forward they come loose.  If she does it again, without fail, they will fall out.  She’s almost lost them a couple times.  I would love to return them but unfortunately she didn’t tell me until after the one month warranty expired.  It’s been about two months now since my order."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on March 9, 2021",Not so great sound,3.0,"Heard great reviews about this product but wasn't happy with the performance. It could be one off but earbuds had a bad sound quality. The fit is good, noise cancellation is good battery life is okay but the sounds horrible."
